timestamp,frame_id,overall_score,classification,attention_zone,zone_confidence,fatigue_level,fatigue_score,is_fixating,fixation_duration,is_saccade,saccade_frequency
1760444720.4240794,75,0.235,poor,unknown,0.0,low,0.2,False,0,False,0.4
1760444720.5658355,76,0.235,poor,unknown,0.0,low,0.2,False,0,False,0.4
1760444720.7063563,77,0.235,poor,unknown,0.0,low,0.2,False,0,False,0.4
1760444720.8456535,78,0.235,poor,unknown,0.0,low,0.2,False,0,False,0.4
1760444720.987047,79,0.235,poor,unknown,0.0,low,0.2,False,0,False,0.4
1760444721.1215243,80,0.235,poor,unknown,0.0,low,0.2,False,0,False,0.4
1760444721.2621994,81,0.235,poor,unknown,0.0,low,0.2,False,0,False,0.4
1760444721.39563,82,0.235,poor,unknown,0.0,low,0.2,False,0,False,0.4
1760444721.5390239,83,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444721.6804736,84,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444721.8235636,85,0.235,poor,unknown,0.0,low,0.2,False,0,True,0.4
1760444721.955912,86,0.235,poor,unknown,0.0,low,0.2,False,0,False,0.4
1760444722.097845,87,0.235,poor,unknown,0.0,low,0.2,False,0,False,0.4
1760444722.2326033,88,0.24375000000000002,poor,unknown,0.0,low,0.2,False,0,True,0.5
1760444722.3835077,89,0.24375000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.5
1760444722.5783017,90,0.24375000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.5
1760444722.7245283,91,0.24375000000000002,poor,unknown,0.0,low,0.2,False,0,True,0.5
1760444722.8626482,92,0.235,poor,unknown,0.0,low,0.2,False,0,False,0.4
1760444723.014902,93,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444723.150868,94,0.235,poor,unknown,0.0,low,0.2,False,0,True,0.4
1760444723.319424,95,0.24375000000000002,poor,unknown,0.0,low,0.2,False,0,True,0.5
1760444723.454407,96,0.24375000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.5
1760444723.598934,97,0.24375000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.5
1760444723.7308025,98,0.24375000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.5
1760444723.880991,99,0.24375000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.5
1760444724.0239766,100,0.24375000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.5
1760444724.1700892,101,0.24375000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.5
1760444724.3099406,102,0.24375000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.5
1760444724.446511,103,0.24375000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.5
1760444724.588613,104,0.24375000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.5
1760444724.7319782,105,0.235,poor,unknown,0.0,low,0.2,False,0,False,0.4
1760444724.872393,106,0.235,poor,unknown,0.0,low,0.2,False,0,False,0.4
1760444725.0174954,107,0.235,poor,unknown,0.0,low,0.2,False,0,False,0.4
1760444725.1655476,108,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444725.3013995,109,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444725.4476008,110,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444725.5862,111,0.2175,poor,unknown,0.0,low,0.2,False,0,False,0.2
1760444725.7292688,112,0.2175,poor,unknown,0.0,low,0.2,False,0,False,0.2
1760444725.860933,113,0.2175,poor,unknown,0.0,low,0.2,False,0,False,0.2
1760444726.0048113,114,0.20875000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.1
1760444726.144927,115,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444726.2797418,116,0.15,critical,unknown,0.0,moderate,0.4,False,0,False,0.0
1760444726.431701,117,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444726.5643466,118,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444726.7049236,119,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444726.8494232,120,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444726.985226,121,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444727.131835,122,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444727.2663467,123,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444727.403123,124,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444727.5353656,125,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444727.679801,126,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444727.8119872,127,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444727.9541452,128,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444728.0959418,129,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444728.2297108,130,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444728.372517,131,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444728.5137832,132,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444728.6484525,133,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444728.792713,134,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444728.931129,135,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444729.0734508,136,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444729.2073126,137,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444729.3502085,138,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444729.4866421,139,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444729.6244397,140,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444729.7751477,141,0.20875000000000002,poor,unknown,0.0,low,0.2,False,0,True,0.1
1760444729.9056222,142,0.20875000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.1
1760444730.0508175,143,0.2175,poor,unknown,0.0,low,0.2,False,0,True,0.2
1760444730.195989,144,0.2175,poor,unknown,0.0,low,0.2,False,0,False,0.2
1760444730.3330498,145,0.22625,poor,unknown,0.0,low,0.2,False,0,True,0.3
1760444730.4746687,146,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444730.6076472,147,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444730.7421253,148,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444730.8828356,149,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444731.025849,150,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444731.1673393,151,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444731.3093374,152,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444731.4510887,153,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444731.5889797,154,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444731.7321627,155,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444731.870594,156,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444732.0126717,157,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444732.1558874,158,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444732.299551,159,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444732.4409359,160,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444732.5838203,161,0.2175,poor,unknown,0.0,low,0.2,False,0,False,0.2
1760444732.7156394,162,0.2175,poor,unknown,0.0,low,0.2,False,0,False,0.2
1760444732.8555157,163,0.20875000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.1
1760444732.993234,164,0.20875000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.1
1760444733.1305773,165,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444733.2731743,166,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444733.4142156,167,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444733.559622,168,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444733.703303,169,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444733.853168,170,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444733.987178,171,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444734.1342318,172,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444734.2734058,173,0.20875000000000002,poor,unknown,0.0,low,0.2,False,0,True,0.1
1760444734.4166174,174,0.20875000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.1
1760444734.5576797,175,0.20875000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.1
1760444734.7071118,176,0.2175,poor,unknown,0.0,low,0.2,False,0,True,0.2
1760444734.841091,177,0.22625,poor,unknown,0.0,low,0.2,False,0,True,0.3
1760444734.985124,178,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444735.1312299,179,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444735.2727659,180,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444735.4029841,181,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444735.5444045,182,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444735.6784537,183,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444735.8108451,184,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444735.9438791,185,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444736.0892088,186,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444736.231231,187,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444736.3696406,188,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444736.4982934,189,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444736.6497958,190,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444736.7794476,191,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444736.930483,192,0.22625,poor,unknown,0.0,low,0.2,False,0,False,0.3
1760444737.0760653,193,0.2175,poor,unknown,0.0,low,0.2,False,0,False,0.2
1760444737.208283,194,0.2175,poor,unknown,0.0,low,0.2,False,0,False,0.2
1760444737.3533933,195,0.2175,poor,unknown,0.0,low,0.2,False,0,False,0.2
1760444737.48097,196,0.20875000000000002,poor,unknown,0.0,low,0.2,False,0,False,0.1
1760444737.626545,197,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444737.7713146,198,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444737.8998804,199,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444738.0482244,200,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444738.1698806,201,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444738.3150942,202,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444738.460068,203,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444738.6038358,204,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444738.7438216,205,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444738.8708842,206,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444739.0165942,207,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444739.1458857,208,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444739.3048234,209,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444739.4350586,210,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444739.5846436,211,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444739.7180805,212,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444739.852615,213,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444740.000367,214,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444740.145013,215,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444740.2921824,216,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444815.6915677,735,0.2,poor,unknown,0.0,low,0.2,False,0,False,0.0
1760444815.8386316,736,0.125,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444815.9772432,737,0.125,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444816.1233065,738,0.125,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444816.284543,739,0.125,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444816.4357398,740,0.12665615795333038,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444816.5876253,741,0.12719903932091353,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444816.746351,742,0.12697693557289827,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444816.8898737,743,0.12751457106403238,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444817.0411296,744,0.1273630425367824,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444817.1832762,745,0.12714912449736446,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444817.3404026,746,0.24683270601624624,poor,road,0.44377120501306033,moderate,0.5,False,0,True,0.1
1760444817.4917586,747,0.2587970912656311,poor,road,0.3008075708560499,moderate,0.5,False,0,False,0.1
1760444817.6416013,748,0.2704521827244696,poor,road,0.47239736049555225,moderate,0.5,False,0,False,0.1
1760444817.7921968,749,0.21024647030357224,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.1
1760444817.944778,750,0.19583812409081547,critical,road,0.18690786703895446,moderate,0.5,False,0,False,0.1
1760444818.1142027,751,0.2002287011701434,poor,road,0.4886230392798159,moderate,0.5,False,0,False,0.1
1760444818.2571292,752,0.20390261954181663,poor,road,0.2633460214912625,moderate,0.5,False,0,False,0.1
1760444818.4209359,753,0.21050977287370318,poor,road,0.42629035627728407,moderate,0.5,False,0,False,0.1
1760444818.5530584,754,0.2326887877422278,poor,road,0.38630324826352413,moderate,0.5,False,0,False,0.1
1760444818.7034478,755,0.22807917647943887,poor,road,0.1,moderate,0.5,False,0,False,0.1
1760444818.860884,756,0.2128963762796875,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.1
1760444819.015631,757,0.20009737218652576,poor,road,0.1,moderate,0.5,False,0,False,0.1
1760444819.1592424,758,0.2059059126325512,poor,road,0.46257654336349696,moderate,0.5,False,0,False,0.1
1760444819.2888062,759,0.23103360713858886,poor,road,0.750078048046157,moderate,0.4,False,0,False,0.1
1760444819.4421124,760,0.23789970126128018,poor,road,0.2318139281305821,moderate,0.4,False,0,False,0.1
1760444819.589675,761,0.2912642045956725,poor,road,0.8617948719295858,low,0.2,False,0,False,0.1
1760444819.7399123,762,0.2984844675569518,poor,road,0.2683965126072402,low,0.2,False,0,False,0.1
1760444819.8908434,763,0.30285504495437787,poor,road,0.23251145676827067,low,0.2,False,0,False,0.1
1760444820.0486822,764,0.30813486112838157,poor,road,0.7523917596458819,low,0.2,False,0,False,0.1
1760444820.201743,765,0.3135194217138226,poor,road,0.8487420550580188,low,0.2,False,0,False,0.1
1760444820.3460393,766,0.30961499245801466,poor,road,0.9189099475235007,low,0.2,False,0,False,0.0
1760444820.4977808,767,0.3133104592806012,poor,road,0.7000814737594532,low,0.2,False,0,False,0.0
1760444820.649537,768,0.31957379643744693,poor,road,0.3808062153851951,low,0.2,False,0,False,0.0
1760444820.8029885,769,0.3235756239358774,poor,road,0.8311186116243695,low,0.2,False,0,False,0.0
1760444820.9511857,770,0.32759208577936766,poor,road,0.782166737523674,low,0.2,False,0,False,0.0
1760444821.0959554,771,0.3309688659564311,poor,road,0.6296307564733917,low,0.2,False,0,False,0.0
1760444821.2479942,772,0.33725729991174136,poor,road,0.46193580402695644,low,0.2,False,0,False,0.0
1760444821.4027753,773,0.3423426937470029,poor,road,0.4775738357326287,low,0.2,False,0,False,0.0
1760444821.5610776,774,0.35693044340318975,poor,road,0.5028761762575389,low,0.2,False,0,False,0.0
1760444821.717343,775,0.3594359845643969,poor,road,0.11157109396867482,low,0.2,False,0,False,0.0
1760444821.8811853,776,0.3605431379049719,poor,road,0.4313874172843508,low,0.2,False,0,False,0.0
1760444822.0420032,777,0.3649414287909425,poor,road,0.3524716680381039,low,0.2,False,0,False,0.0
1760444822.1935833,778,0.366214716282711,poor,road,0.6750602566579397,low,0.2,False,0,False,0.0
1760444822.3464828,779,0.3643024297801005,poor,road,0.1,low,0.2,False,0,False,0.0
1760444822.4902604,780,0.36592394612114343,poor,road,0.10317410219298073,low,0.2,False,0,False,0.0
1760444822.6340709,781,0.37105302406086427,poor,road,0.38015121127275997,low,0.2,False,0,False,0.0
1760444822.7843716,782,0.3531521367918268,poor,out_of_zone,1.0,low,0.2,False,0,False,0.0
1760444822.9262345,783,0.3536852182941335,poor,out_of_zone,1.0,low,0.2,False,0,False,0.0
1760444823.0698774,784,0.30278685347762946,poor,out_of_zone,1.0,moderate,0.4,False,0,False,0.0
1760444823.2253542,785,0.3527366567199208,poor,out_of_zone,1.0,low,0.2,False,0,False,0.0
1760444823.3723302,786,0.34576171558120455,poor,road,0.17110244420092957,low,0.2,False,0,False,0.0
1760444823.5164995,787,0.29030552053832337,poor,out_of_zone,1.0,moderate,0.4,False,0,False,0.0
1760444823.6669652,788,0.28814678600784477,poor,road,0.1,moderate,0.4,False,0,False,0.0
1760444823.8111825,789,0.3346790575055799,poor,road,0.2577269936773374,low,0.2,False,0,False,0.0
1760444823.9614148,790,0.289781802746817,poor,road,0.27959440132426205,moderate,0.4,False,0,False,0.0
1760444824.1053803,791,0.2848375974547308,poor,out_of_zone,1.0,moderate,0.4,False,0,False,0.0
1760444824.2465553,792,0.3312087831695329,poor,out_of_zone,1.0,low,0.2,False,0,False,0.0
1760444824.3988729,793,0.32633322962130296,poor,road,0.1,low,0.2,False,0,False,0.0
1760444824.5534086,794,0.3349934309944424,poor,road,0.12880655726199586,low,0.2,False,0,False,0.0
1760444824.697134,795,0.3341197553417794,poor,road,0.7559792784576829,low,0.2,False,0,False,0.0
1760444824.8502505,796,0.33436017938312057,poor,road,0.1,low,0.2,False,0,False,0.0
1760444824.9938622,797,0.3274299142543948,poor,out_of_zone,1.0,low,0.2,False,0,False,0.0
1760444825.1450396,798,0.2528383955160266,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444825.3026588,799,0.25891176749960854,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444825.4491348,800,0.26163574942735823,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444825.592829,801,0.2532934009110574,poor,road,0.1,moderate,0.5,False,0,False,0.0
1760444825.7413132,802,0.25264628718859544,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444825.8883164,803,0.23762614710666974,poor,road,0.5179167275646737,moderate,0.5,False,0,False,0.0
1760444826.0358543,804,0.23782828447279003,poor,road,0.4778429864829734,moderate,0.5,False,0,False,0.0
1760444826.1815276,805,0.3137152982836722,poor,road,0.9370451893108844,low,0.2,False,0,False,0.0
1760444826.3298402,806,0.32265728304555713,poor,road,0.7506689987861426,low,0.2,False,0,False,0.0
1760444826.475627,807,0.31806162842507085,poor,out_of_zone,1.0,low,0.2,False,0,False,0.0
1760444826.6246643,808,0.3107514420770398,poor,road,0.544992610107373,low,0.2,False,0,False,0.0
1760444826.7766814,809,0.2296711710818122,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444826.9200833,810,0.22566750232496396,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444827.0552704,811,0.2225489190599695,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444827.2068877,812,0.21995844760666197,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444827.3591368,813,0.22176822147761116,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444827.505029,814,0.2123304893013908,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444827.6504202,815,0.2084550985525467,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444827.7964225,816,0.20641904428897812,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444827.9498608,817,0.20442985870277017,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444828.1022608,818,0.19808081291857124,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444828.2490895,819,0.19683330324967874,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444828.3947062,820,0.19223754617043792,critical,mirrors,0.7387792060422387,moderate,0.5,False,0,False,0.0
1760444828.5467682,821,0.2066236733171583,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444828.702357,822,0.19830223668630262,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444828.8513591,823,0.1850423754890534,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444828.9957073,824,0.18151183523629627,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444829.1448655,825,0.1829806458957231,critical,road,0.14759186138189728,moderate,0.5,False,0,True,0.1
1760444829.2898889,826,0.1874337748028627,critical,out_of_zone,1.0,moderate,0.5,False,0,True,0.2
1760444829.4461932,827,0.1835696243037195,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444829.5932803,828,0.18015877386035906,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444829.7453356,829,0.1776076222335402,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444829.8883507,830,0.18008464833784885,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444830.041682,831,0.18060890355882528,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444830.1858387,832,0.18282983160806415,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444830.3368902,833,0.18576665405123427,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444830.4789906,834,0.18852429358655173,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444830.6332955,835,0.19665365219701905,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444830.7752154,836,0.19745066944209663,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444830.9198375,837,0.19076778784009096,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444831.0702844,838,0.19170423819576765,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444831.220894,839,0.1882032164300053,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444831.3622603,840,0.19152377003388377,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444831.514282,841,0.19068434465157297,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444831.6563969,842,0.19387521285088,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444831.7979126,843,0.1923189320464431,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444831.9482455,844,0.19229664131581703,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.2
1760444832.0900493,845,0.1835030719201429,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.1
1760444832.2459679,846,0.1808298464488134,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444832.3957496,847,0.19872813131987827,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444832.5355535,848,0.19499105109322992,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444832.6847754,849,0.18158642656828644,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444832.8221557,850,0.18755279917919457,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444832.9627035,851,0.1947495340061165,critical,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444833.1227353,852,0.20434763944149698,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444833.2684426,853,0.20416897357721298,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444833.4122171,854,0.20478971532261936,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444833.5646505,855,0.2050136188600741,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444833.7168405,856,0.21918471703463888,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
1760444833.864359,857,0.2370424917331464,poor,out_of_zone,1.0,moderate,0.5,False,0,False,0.0
